,id,name,gender,password,birth,account,district
374,375,zhang,male,lv23623600,2002-04-01,2c8u6@pitt.edu,3
375,376,zhang,male,lv23623600,2002-04-01,1soug@pitt.edu,3
376,377,zhang,male,lv23623600,2002-04-01,bt27j@pitt.edu,3
377,378,zhang,male,lv23623600,2002-04-01,pvq4e@pitt.edu,3
378,379,zhang,male,lv23623600,2002-04-01,jwd62@pitt.edu,3
379,380,zhang,male,lv23623600,2002-04-01,987o6@pitt.edu,3
380,381,zhang,male,lv23623600,2002-04-01,xknsx@pitt.edu,3
381,382,zhang,male,lv23623600,2002-04-01,n8rl5@pitt.edu,3
382,383,zhang,male,lv23623600,2002-04-01,1id3u@pitt.edu,3
383,384,zhang,male,lv23623600,2002-04-01,n3t7s@pitt.edu,3
384,385,zhang,male,lv23623600,2002-04-01,afaxl@pitt.edu,3
385,386,zhang,male,lv23623600,2002-04-01,ovh6w@pitt.edu,3
386,387,zhang,male,lv23623600,2002-04-01,pcqsj@pitt.edu,3
387,388,zhang,male,lv23623600,2002-04-01,6g6hd@pitt.edu,3
388,389,zhang,male,lv23623600,2002-04-01,19nmr@pitt.edu,3
389,390,zhang,male,lv23623600,2002-04-01,8cx8e@pitt.edu,3
390,391,zhang,male,lv23623600,2002-04-01,2qcce@pitt.edu,3
391,392,zhang,male,lv23623600,2002-04-01,wd5dp@pitt.edu,3
392,393,zhang,male,lv23623600,2002-04-01,5f4bo@pitt.edu,3
393,394,zhang,male,lv23623600,2002-04-01,4e58l@pitt.edu,3
394,395,zhang,male,lv23623600,2002-04-01,bzne2@pitt.edu,3
395,396,zhang,male,lv23623600,2002-04-01,mxdfh@pitt.edu,3
396,397,zhang,male,lv23623600,2002-04-01,a885j@pitt.edu,3
397,398,zhang,male,lv23623600,2002-04-01,em9e4@pitt.edu,3
398,399,zhang,male,lv23623600,2002-04-01,lm2ol@pitt.edu,3
399,400,zhang,male,lv23623600,2002-04-01,rshnp@pitt.edu,3
400,401,zhang,male,lv23623600,2002-04-01,a4e7j@pitt.edu,3
401,402,zhang,male,lv23623600,2002-04-01,rlpla@pitt.edu,3
402,403,zhang,male,lv23623600,2002-04-01,1hifz@pitt.edu,3
403,404,zhang,male,lv23623600,2002-04-01,pw2ia@pitt.edu,3
404,405,zhang,male,lv23623600,2002-04-01,i3quc@pitt.edu,3
405,406,zhang,male,lv23623600,2002-04-01,1uojr@pitt.edu,3
406,407,zhang,male,lv23623600,2002-04-01,tj3ds@pitt.edu,3
407,408,zhang,male,lv23623600,2002-04-01,8cmba@pitt.edu,3
408,409,zhang,male,lv23623600,2002-04-01,i62nj@pitt.edu,3
409,410,zhang,male,lv23623600,2002-04-01,6esdk@pitt.edu,3
410,411,zhang,male,lv23623600,2002-04-01,max4m@pitt.edu,3
411,412,zhang,male,lv23623600,2002-04-01,b4iyx@pitt.edu,3
412,413,zhang,male,lv23623600,2002-04-01,1kgps@pitt.edu,3
413,414,zhang,male,lv23623600,2002-04-01,qv2jc@pitt.edu,3
414,415,zhang,male,lv23623600,2002-04-01,9i3dr@pitt.edu,3
415,416,zhang,male,lv23623600,2002-04-01,3fxvl@pitt.edu,3
416,417,zhang,male,lv23623600,2002-04-01,raowi@pitt.edu,3
417,418,zhang,male,lv23623600,2002-04-01,hxe4w@pitt.edu,3
418,419,zhang,male,lv23623600,2002-04-01,iprdc@pitt.edu,3
419,420,zhang,male,lv23623600,2002-04-01,k147g@pitt.edu,3
420,421,zhang,male,lv23623600,2002-04-01,97r1u@pitt.edu,3
421,422,zhang,male,lv23623600,2002-04-01,fd7mb@pitt.edu,3
422,423,zhang,male,lv23623600,2002-04-01,h2obk@pitt.edu,3
423,424,zhang,male,lv23623600,2002-04-01,32cqq@pitt.edu,3
424,425,zhang,male,lv23623600,2002-04-01,r5kuz@pitt.edu,3
425,426,zhang,male,lv23623600,2002-04-01,e1o2k@pitt.edu,3
426,427,zhang,male,lv23623600,2002-04-01,pjua9@pitt.edu,3
427,428,zhang,male,lv23623600,2002-04-01,5dv1o@pitt.edu,3
428,429,zhang,male,lv23623600,2002-04-01,1da1r@pitt.edu,3
429,430,zhang,male,lv23623600,2002-04-01,i9z75@pitt.edu,3
430,431,zhang,male,lv23623600,2002-04-01,ij545@pitt.edu,3
431,432,zhang,male,lv23623600,2002-04-01,48a97@pitt.edu,3
432,433,zhang,male,lv23623600,2002-04-01,eov1y@pitt.edu,3
433,434,zhang,male,lv23623600,2002-04-01,d4kds@pitt.edu,3
434,435,zhang,male,lv23623600,2002-04-01,bbofx@pitt.edu,3
435,436,zhang,male,lv23623600,2002-04-01,atp9b@pitt.edu,3
436,437,zhang,male,lv23623600,2002-04-01,bkfnt@pitt.edu,3
437,438,zhang,male,lv23623600,2002-04-01,o39dy@pitt.edu,3
438,439,zhang,male,lv23623600,2002-04-01,y5n42@pitt.edu,3
439,440,zhang,male,lv23623600,2002-04-01,4wisr@pitt.edu,3
440,441,zhang,male,lv23623600,2002-04-01,dxdes@pitt.edu,3
441,442,zhang,male,lv23623600,2002-04-01,4sux8@pitt.edu,3
442,443,zhang,male,lv23623600,2002-04-01,p86y7@pitt.edu,3
443,444,zhang,male,lv23623600,2002-04-01,8iasq@pitt.edu,3
444,445,zhang,male,lv23623600,2002-04-01,c45ub@pitt.edu,3
445,446,zhang,male,lv23623600,2002-04-01,nbi6j@pitt.edu,3
446,447,zhang,male,lv23623600,2002-04-01,i2h2j@pitt.edu,3
447,448,zhang,male,lv23623600,2002-04-01,m6n44@pitt.edu,3
448,449,zhang,male,lv23623600,2002-04-01,z6946@pitt.edu,3
449,450,zhang,male,lv23623600,2002-04-01,b933w@pitt.edu,3
450,451,zhang,male,lv23623600,2002-04-01,xu3op@pitt.edu,3
451,452,zhang,male,lv23623600,2002-04-01,q4f76@pitt.edu,3
452,453,zhang,male,lv23623600,2002-04-01,s9utn@pitt.edu,3
453,454,zhang,male,lv23623600,2002-04-01,s3cuv@pitt.edu,3
454,455,zhang,male,lv23623600,2002-04-01,ajd36@pitt.edu,3
455,456,zhang,male,lv23623600,2002-04-01,c2bjt@pitt.edu,3
456,457,zhang,male,lv23623600,2002-04-01,h48ey@pitt.edu,3
457,458,zhang,male,lv23623600,2002-04-01,q6nve@pitt.edu,3
458,459,zhang,male,lv23623600,2002-04-01,sumhg@pitt.edu,3
459,460,zhang,male,lv23623600,2002-04-01,kfx4u@pitt.edu,3
460,461,zhang,male,lv23623600,2002-04-01,i7dxj@pitt.edu,3
461,462,zhang,male,lv23623600,2002-04-01,hwl1b@pitt.edu,3
462,463,zhang,male,lv23623600,2002-04-01,amza1@pitt.edu,3
463,464,zhang,male,lv23623600,2002-04-01,4u5ey@pitt.edu,3
464,465,zhang,male,lv23623600,2002-04-01,1b612@pitt.edu,3
465,466,zhang,male,lv23623600,2002-04-01,olr1x@pitt.edu,3
466,467,zhang,male,lv23623600,2002-04-01,nibro@pitt.edu,3
467,468,zhang,male,lv23623600,2002-04-01,q8h71@pitt.edu,3
468,469,zhang,male,lv23623600,2002-04-01,pzdqo@pitt.edu,3
469,470,zhang,male,lv23623600,2002-04-01,3pdn3@pitt.edu,3
470,471,zhang,male,lv23623600,2002-04-01,wjz3p@pitt.edu,3
471,472,zhang,male,lv23623600,2002-04-01,meggk@pitt.edu,3
472,473,zhang,male,lv23623600,2002-04-01,tbte6@pitt.edu,3
473,474,zhang,male,lv23623600,2002-04-01,ercrm@pitt.edu,3
474,475,zhang,male,lv23623600,2002-04-01,s63wa@pitt.edu,3
475,476,zhang,male,lv23623600,2002-04-01,kstdz@pitt.edu,3
476,477,zhang,male,lv23623600,2002-04-01,w9v3k@pitt.edu,3
477,478,zhang,male,lv23623600,2002-04-01,qhzr3@pitt.edu,3
478,479,zhang,male,lv23623600,2002-04-01,1elmr@pitt.edu,3
479,480,zhang,male,lv23623600,2002-04-01,da31z@pitt.edu,3
480,481,zhang,male,lv23623600,2002-04-01,fiywe@pitt.edu,3
481,482,zhang,male,lv23623600,2002-04-01,5u31i@pitt.edu,3
482,483,zhang,male,lv23623600,2002-04-01,zjvjv@pitt.edu,3
483,484,zhang,male,lv23623600,2002-04-01,uxm28@pitt.edu,3
484,485,zhang,male,lv23623600,2002-04-01,ykgp6@pitt.edu,3
485,486,zhang,male,lv23623600,2002-04-01,rqdsc@pitt.edu,3
486,487,zhang,male,lv23623600,2002-04-01,q8nwv@pitt.edu,3
487,488,zhang,male,lv23623600,2002-04-01,smis2@pitt.edu,3
488,489,zhang,male,lv23623600,2002-04-01,fwc87@pitt.edu,3
489,490,zhang,male,lv23623600,2002-04-01,najt8@pitt.edu,3
490,491,zhang,male,lv23623600,2002-04-01,gidhe@pitt.edu,3
491,492,zhang,male,lv23623600,2002-04-01,twu6p@pitt.edu,3
492,493,zhang,male,lv23623600,2002-04-01,da3ry@pitt.edu,3
493,494,zhang,male,lv23623600,2002-04-01,k7719@pitt.edu,3
494,495,zhang,male,lv23623600,2002-04-01,zlr9a@pitt.edu,3
495,496,zhang,male,lv23623600,2002-04-01,xr9y9@pitt.edu,3
496,497,zhang,male,lv23623600,2002-04-01,wau4u@pitt.edu,3
497,498,zhang,male,lv23623600,2002-04-01,5i1yo@pitt.edu,3
498,499,zhang,male,lv23623600,2002-04-01,njeg2@pitt.edu,3
499,500,zhang,male,lv23623600,2002-04-01,ptatk@pitt.edu,3
500,501,zhang,male,lv23623600,2002-04-01,ib43w@pitt.edu,3
501,502,zhang,male,lv23623600,2002-04-01,jwcj2@pitt.edu,3
502,503,zhang,male,lv23623600,2002-04-01,5pmyu@pitt.edu,3
503,504,zhang,male,lv23623600,2002-04-01,gdhej@pitt.edu,3
504,505,zhang,male,lv23623600,2002-04-01,ukjly@pitt.edu,3
505,506,zhang,male,lv23623600,2002-04-01,2n1dd@pitt.edu,3
506,507,zhang,male,lv23623600,2002-04-01,ixabp@pitt.edu,3
507,508,zhang,male,lv23623600,2002-04-01,uomzh@pitt.edu,3
508,509,zhang,male,lv23623600,2002-04-01,u4tvl@pitt.edu,3
509,510,zhang,male,lv23623600,2002-04-01,u47e8@pitt.edu,3
510,511,zhang,male,lv23623600,2002-04-01,bmbim@pitt.edu,3
511,512,zhang,male,lv23623600,2002-04-01,dcbiz@pitt.edu,3
512,513,zhang,male,lv23623600,2002-04-01,7okow@pitt.edu,3
513,514,zhang,male,lv23623600,2002-04-01,xcrip@pitt.edu,3
514,515,zhang,male,lv23623600,2002-04-01,4rwgp@pitt.edu,3
515,516,zhang,male,lv23623600,2002-04-01,tnfpp@pitt.edu,3
516,517,zhang,male,lv23623600,2002-04-01,2u1dg@pitt.edu,3
517,518,zhang,male,lv23623600,2002-04-01,kv1it@pitt.edu,3
518,519,zhang,male,lv23623600,2002-04-01,2bx4w@pitt.edu,3
519,520,zhang,male,lv23623600,2002-04-01,aubqa@pitt.edu,3
520,521,zhang,male,lv23623600,2002-04-01,2b3fa@pitt.edu,3
521,522,zhang,male,lv23623600,2002-04-01,fpclj@pitt.edu,3
522,523,zhang,male,lv23623600,2002-04-01,h6f35@pitt.edu,3
523,524,zhang,male,lv23623600,2002-04-01,7c5er@pitt.edu,3
524,525,zhang,male,lv23623600,2002-04-01,7xolx@pitt.edu,3
525,526,zhang,male,lv23623600,2002-04-01,t1deq@pitt.edu,3
526,527,zhang,male,lv23623600,2002-04-01,35nn6@pitt.edu,3
527,528,zhang,male,lv23623600,2002-04-01,vgl65@pitt.edu,3
528,529,zhang,male,lv23623600,2002-04-01,6pe3k@pitt.edu,3
529,530,zhang,male,lv23623600,2002-04-01,6pgdp@pitt.edu,3
530,531,zhang,male,lv23623600,2002-04-01,jbr5m@pitt.edu,3
531,532,zhang,male,lv23623600,2002-04-01,qgfiw@pitt.edu,3
532,533,zhang,male,lv23623600,2002-04-01,gln9k@pitt.edu,3
533,534,zhang,male,lv23623600,2002-04-01,mkrrd@pitt.edu,3
534,535,zhang,male,lv23623600,2002-04-01,sv34q@pitt.edu,3
535,536,zhang,male,lv23623600,2002-04-01,8c8y3@pitt.edu,3
536,537,zhang,male,lv23623600,2002-04-01,msnl2@pitt.edu,3
537,538,zhang,male,lv23623600,2002-04-01,xbpb9@pitt.edu,3
538,539,zhang,male,lv23623600,2002-04-01,4zroh@pitt.edu,3
539,540,zhang,male,lv23623600,2002-04-01,bjnhk@pitt.edu,3
540,541,zhang,male,lv23623600,2002-04-01,tbkpa@pitt.edu,3
541,542,zhang,male,lv23623600,2002-04-01,7f25m@pitt.edu,3
542,543,zhang,male,lv23623600,2002-04-01,bcm2t@pitt.edu,3
543,544,zhang,male,lv23623600,2002-04-01,yhvud@pitt.edu,3
544,545,zhang,male,lv23623600,2002-04-01,govvo@pitt.edu,3
545,546,zhang,male,lv23623600,2002-04-01,gur4m@pitt.edu,3
546,547,zhang,male,lv23623600,2002-04-01,v631v@pitt.edu,3
547,548,zhang,male,lv23623600,2002-04-01,21afy@pitt.edu,3
548,549,zhang,male,lv23623600,2002-04-01,qwiro@pitt.edu,3
549,550,zhang,male,lv23623600,2002-04-01,b5me2@pitt.edu,3
550,551,zhang,male,lv23623600,2002-04-01,7dfwu@pitt.edu,3
551,552,zhang,male,lv23623600,2002-04-01,ggbp6@pitt.edu,3
552,553,zhang,male,lv23623600,2002-04-01,5mbj4@pitt.edu,3
553,554,zhang,male,lv23623600,2002-04-01,tgg53@pitt.edu,3
554,555,zhang,male,lv23623600,2002-04-01,xcz1w@pitt.edu,3
555,556,zhang,male,lv23623600,2002-04-01,bpvrs@pitt.edu,3
556,557,zhang,male,lv23623600,2002-04-01,nhhva@pitt.edu,3
557,558,zhang,male,lv23623600,2002-04-01,4c3tq@pitt.edu,3
558,559,zhang,male,lv23623600,2002-04-01,q9drd@pitt.edu,3
559,560,zhang,male,lv23623600,2002-04-01,qcv46@pitt.edu,3
560,561,zhang,male,lv23623600,2002-04-01,s8mkn@pitt.edu,3
561,562,zhang,male,lv23623600,2002-04-01,q1uuu@pitt.edu,3
562,563,zhang,male,lv23623600,2002-04-01,chti9@pitt.edu,3
563,564,zhang,male,lv23623600,2002-04-01,y5rkz@pitt.edu,3
564,565,zhang,male,lv23623600,2002-04-01,4adct@pitt.edu,3
565,566,zhang,male,lv23623600,2002-04-01,kaq9l@pitt.edu,3
566,567,zhang,male,lv23623600,2002-04-01,99s5r@pitt.edu,3
567,568,zhang,male,lv23623600,2002-04-01,9podt@pitt.edu,3
568,569,zhang,male,lv23623600,2002-04-01,gnmwk@pitt.edu,3
569,570,zhang,male,lv23623600,2002-04-01,uzkyv@pitt.edu,3
570,571,zhang,male,lv23623600,2002-04-01,eaja1@pitt.edu,3
571,572,zhang,male,lv23623600,2002-04-01,yhchd@pitt.edu,3
572,573,zhang,male,lv23623600,2002-04-01,j4ika@pitt.edu,3
573,574,zhang,male,lv23623600,2002-04-01,tubwn@pitt.edu,3
574,575,zhang,male,lv23623600,2002-04-01,jyk21@pitt.edu,3
575,576,zhang,male,lv23623600,2002-04-01,kpskl@pitt.edu,3
576,577,zhang,male,lv23623600,2002-04-01,1x74g@pitt.edu,3
577,578,zhang,male,lv23623600,2002-04-01,65mun@pitt.edu,3
578,579,zhang,male,lv23623600,2002-04-01,ifzpm@pitt.edu,3
579,580,zhang,male,lv23623600,2002-04-01,hojoy@pitt.edu,3
580,581,zhang,male,lv23623600,2002-04-01,jcpip@pitt.edu,3
581,582,zhang,male,lv23623600,2002-04-01,urmkx@pitt.edu,3
582,583,zhang,male,lv23623600,2002-04-01,alg67@pitt.edu,3
583,584,zhang,male,lv23623600,2002-04-01,qr8g1@pitt.edu,3
584,585,zhang,male,lv23623600,2002-04-01,pz5jj@pitt.edu,3
585,586,zhang,male,lv23623600,2002-04-01,tx25j@pitt.edu,3
586,587,zhang,male,lv23623600,2002-04-01,32blj@pitt.edu,3
587,588,zhang,male,lv23623600,2002-04-01,jpv4m@pitt.edu,3
588,589,zhang,male,lv23623600,2002-04-01,bpkkg@pitt.edu,3
589,590,zhang,male,lv23623600,2002-04-01,46bxo@pitt.edu,3
590,591,zhang,male,lv23623600,2002-04-01,t6xgm@pitt.edu,3
591,592,zhang,male,lv23623600,2002-04-01,bioqm@pitt.edu,3
592,593,zhang,male,lv23623600,2002-04-01,grmte@pitt.edu,3
593,594,zhang,male,lv23623600,2002-04-01,5mc4u@pitt.edu,3
594,595,zhang,male,lv23623600,2002-04-01,ldj8z@pitt.edu,3
595,596,zhang,male,lv23623600,2002-04-01,xtax5@pitt.edu,3
596,597,zhang,male,lv23623600,2002-04-01,toyxl@pitt.edu,3
597,598,zhang,male,lv23623600,2002-04-01,cfrlt@pitt.edu,3
598,599,zhang,male,lv23623600,2002-04-01,9fyct@pitt.edu,3
599,600,zhang,male,lv23623600,2002-04-01,se2pu@pitt.edu,3
600,601,zhang,male,lv23623600,2002-04-01,u34g4@pitt.edu,3
601,602,zhang,male,lv23623600,2002-04-01,zmqes@pitt.edu,3
602,603,zhang,male,lv23623600,2002-04-01,jeebo@pitt.edu,3
603,604,zhang,male,lv23623600,2002-04-01,aet38@pitt.edu,3
604,605,zhang,male,lv23623600,2002-04-01,klbgl@pitt.edu,3
605,606,zhang,male,lv23623600,2002-04-01,s21yq@pitt.edu,3
606,607,zhang,male,lv23623600,2002-04-01,isz2g@pitt.edu,3
607,608,zhang,male,lv23623600,2002-04-01,euoug@pitt.edu,3
608,609,zhang,male,lv23623600,2002-04-01,lu3vr@pitt.edu,3
609,610,zhang,male,lv23623600,2002-04-01,qskyj@pitt.edu,3
610,611,zhang,male,lv23623600,2002-04-01,4aqz4@pitt.edu,3
611,612,zhang,male,lv23623600,2002-04-01,j58mb@pitt.edu,3
612,613,zhang,male,lv23623600,2002-04-01,7tjgw@pitt.edu,3
613,614,zhang,male,lv23623600,2002-04-01,fwua1@pitt.edu,3
614,615,zhang,male,lv23623600,2002-04-01,z2rn2@pitt.edu,3
615,616,zhang,male,lv23623600,2002-04-01,bwhvp@pitt.edu,3
616,617,zhang,male,lv23623600,2002-04-01,dmiqk@pitt.edu,3
617,618,zhang,male,lv23623600,2002-04-01,xjdmu@pitt.edu,3
618,619,zhang,male,lv23623600,2002-04-01,6n7px@pitt.edu,3
619,620,zhang,male,lv23623600,2002-04-01,o7vkk@pitt.edu,3
620,621,zhang,male,lv23623600,2002-04-01,avk1y@pitt.edu,3
621,622,zhang,male,lv23623600,2002-04-01,bti5z@pitt.edu,3
622,623,zhang,male,lv23623600,2002-04-01,75dmb@pitt.edu,3
623,624,zhang,male,lv23623600,2002-04-01,ea4zy@pitt.edu,3
624,625,zhang,male,lv23623600,2002-04-01,rklqa@pitt.edu,3
625,626,zhang,male,lv23623600,2002-04-01,x8ohy@pitt.edu,3
626,627,zhang,male,lv23623600,2002-04-01,9tilg@pitt.edu,3
627,628,zhang,male,lv23623600,2002-04-01,1ifku@pitt.edu,3
628,629,zhang,male,lv23623600,2002-04-01,touz6@pitt.edu,3
629,630,zhang,male,lv23623600,2002-04-01,peljo@pitt.edu,3
630,631,zhang,male,lv23623600,2002-04-01,j4ksb@pitt.edu,3
631,632,zhang,male,lv23623600,2002-04-01,d1h14@pitt.edu,3
632,633,zhang,male,lv23623600,2002-04-01,v2yf1@pitt.edu,3
633,634,zhang,male,lv23623600,2002-04-01,yba46@pitt.edu,3
634,635,zhang,male,lv23623600,2002-04-01,do2x3@pitt.edu,3
635,636,zhang,male,lv23623600,2002-04-01,gtzvq@pitt.edu,3
636,637,zhang,male,lv23623600,2002-04-01,49bry@pitt.edu,3
637,638,zhang,male,lv23623600,2002-04-01,xjvcp@pitt.edu,3
638,639,zhang,male,lv23623600,2002-04-01,q9p62@pitt.edu,3
639,640,zhang,male,lv23623600,2002-04-01,c9a1u@pitt.edu,3
640,641,zhang,male,lv23623600,2002-04-01,ijpu5@pitt.edu,3
641,642,zhang,male,lv23623600,2002-04-01,lss6m@pitt.edu,3
642,643,zhang,male,lv23623600,2002-04-01,dcvou@pitt.edu,3
643,644,zhang,male,lv23623600,2002-04-01,v1z2j@pitt.edu,3
644,645,zhang,male,lv23623600,2002-04-01,24as6@pitt.edu,3
645,646,zhang,male,lv23623600,2002-04-01,q1b9c@pitt.edu,3
646,647,zhang,male,lv23623600,2002-04-01,6rko2@pitt.edu,3
647,648,zhang,male,lv23623600,2002-04-01,sys39@pitt.edu,3
648,649,zhang,male,lv23623600,2002-04-01,h8xhh@pitt.edu,3
649,650,zhang,male,lv23623600,2002-04-01,jawao@pitt.edu,3
650,651,zhang,male,lv23623600,2002-04-01,6eofh@pitt.edu,3
651,652,zhang,male,lv23623600,2002-04-01,5o645@pitt.edu,3
652,653,zhang,male,lv23623600,2002-04-01,uko71@pitt.edu,3
653,654,zhang,male,lv23623600,2002-04-01,j1af8@pitt.edu,3
654,655,zhang,male,lv23623600,2002-04-01,oigtk@pitt.edu,3
655,656,zhang,male,lv23623600,2002-04-01,hl8cx@pitt.edu,3
656,657,zhang,male,lv23623600,2002-04-01,jeovv@pitt.edu,3
657,658,zhang,male,lv23623600,2002-04-01,6whqi@pitt.edu,3
658,659,zhang,male,lv23623600,2002-04-01,6zxqi@pitt.edu,3
659,660,zhang,male,lv23623600,2002-04-01,e1qut@pitt.edu,3
660,661,zhang,male,lv23623600,2002-04-01,2kfht@pitt.edu,3
661,662,zhang,male,lv23623600,2002-04-01,gzprc@pitt.edu,3
662,663,zhang,male,lv23623600,2002-04-01,r9clw@pitt.edu,3
663,664,zhang,male,lv23623600,2002-04-01,3d3ot@pitt.edu,3
664,665,zhang,male,lv23623600,2002-04-01,bnsqi@pitt.edu,3
665,666,zhang,male,lv23623600,2002-04-01,nlfw1@pitt.edu,3
666,667,zhang,male,lv23623600,2002-04-01,1xfns@pitt.edu,3
667,668,zhang,male,lv23623600,2002-04-01,6lius@pitt.edu,3
668,669,zhang,male,lv23623600,2002-04-01,6ib9h@pitt.edu,3
669,670,zhang,male,lv23623600,2002-04-01,mvmm9@pitt.edu,3
670,671,zhang,male,lv23623600,2002-04-01,1fh68@pitt.edu,3
671,672,zhang,male,lv23623600,2002-04-01,qzsvn@pitt.edu,3
672,673,zhang,male,lv23623600,2002-04-01,iqcdf@pitt.edu,3
673,674,zhang,male,lv23623600,2002-04-01,9qlax@pitt.edu,3
674,675,zhang,male,lv23623600,2002-04-01,vk2ps@pitt.edu,3
675,676,zhang,male,lv23623600,2002-04-01,1hm1y@pitt.edu,3
676,677,zhang,male,lv23623600,2002-04-01,legts@pitt.edu,3
677,678,zhang,male,lv23623600,2002-04-01,e48qs@pitt.edu,3
678,679,zhang,male,lv23623600,2002-04-01,ngwbs@pitt.edu,3
679,680,zhang,male,lv23623600,2002-04-01,lw8to@pitt.edu,3
680,681,zhang,male,lv23623600,2002-04-01,mkrp6@pitt.edu,3
681,682,zhang,male,lv23623600,2002-04-01,2svx7@pitt.edu,3
682,683,zhang,male,lv23623600,2002-04-01,kk845@pitt.edu,3
683,684,zhang,male,lv23623600,2002-04-01,wnt55@pitt.edu,3
684,685,zhang,male,lv23623600,2002-04-01,q4igl@pitt.edu,3
685,686,zhang,male,lv23623600,2002-04-01,rbgcq@pitt.edu,3
686,687,zhang,male,lv23623600,2002-04-01,tvb2s@pitt.edu,3
687,688,zhang,male,lv23623600,2002-04-01,r2grn@pitt.edu,3
688,689,zhang,male,lv23623600,2002-04-01,ga4z3@pitt.edu,3
689,690,zhang,male,lv23623600,2002-04-01,2t2kc@pitt.edu,3
690,691,zhang,male,lv23623600,2002-04-01,te8g7@pitt.edu,3
691,692,zhang,male,lv23623600,2002-04-01,4dok5@pitt.edu,3
692,693,zhang,male,lv23623600,2002-04-01,9stv3@pitt.edu,3
693,694,zhang,male,lv23623600,2002-04-01,t3z77@pitt.edu,3
694,695,zhang,male,lv23623600,2002-04-01,uqpup@pitt.edu,3
695,696,zhang,male,lv23623600,2002-04-01,dk7sx@pitt.edu,3
696,697,zhang,male,lv23623600,2002-04-01,f45pa@pitt.edu,3
697,698,zhang,male,lv23623600,2002-04-01,udg4a@pitt.edu,3
698,699,zhang,male,lv23623600,2002-04-01,e9gsy@pitt.edu,3
699,700,zhang,male,lv23623600,2002-04-01,5zsne@pitt.edu,3
700,701,zhang,male,lv23623600,2002-04-01,5rjlk@pitt.edu,3
701,702,zhang,male,lv23623600,2002-04-01,kagl7@pitt.edu,3
702,703,zhang,male,lv23623600,2002-04-01,78qiu@pitt.edu,3
703,704,zhang,male,lv23623600,2002-04-01,1iewa@pitt.edu,3
704,705,zhang,male,lv23623600,2002-04-01,1acrx@pitt.edu,3
705,706,zhang,male,lv23623600,2002-04-01,k9d2k@pitt.edu,3
706,707,zhang,male,lv23623600,2002-04-01,nos16@pitt.edu,3
707,708,zhang,male,lv23623600,2002-04-01,w2ljd@pitt.edu,3
708,709,zhang,male,lv23623600,2002-04-01,v62jc@pitt.edu,3
709,710,zhang,male,lv23623600,2002-04-01,iuc63@pitt.edu,3
710,711,zhang,male,lv23623600,2002-04-01,xx1sh@pitt.edu,3
711,712,zhang,male,lv23623600,2002-04-01,g4t2f@pitt.edu,3
712,713,zhang,male,lv23623600,2002-04-01,c9bm3@pitt.edu,3
713,714,zhang,male,lv23623600,2002-04-01,enqji@pitt.edu,3
714,715,zhang,male,lv23623600,2002-04-01,43van@pitt.edu,3
715,716,zhang,male,lv23623600,2002-04-01,ob72q@pitt.edu,3
716,717,zhang,male,lv23623600,2002-04-01,nv2a9@pitt.edu,3
717,718,zhang,male,lv23623600,2002-04-01,x5sx9@pitt.edu,3
718,719,zhang,male,lv23623600,2002-04-01,vdflj@pitt.edu,3
719,720,zhang,male,lv23623600,2002-04-01,ete7b@pitt.edu,3
720,721,zhang,male,lv23623600,2002-04-01,s9g3h@pitt.edu,3
721,722,zhang,male,lv23623600,2002-04-01,6g7q6@pitt.edu,3
722,723,zhang,male,lv23623600,2002-04-01,golnq@pitt.edu,3
723,724,zhang,male,lv23623600,2002-04-01,9uat2@pitt.edu,3
724,725,zhang,male,lv23623600,2002-04-01,ye88e@pitt.edu,3
725,726,zhang,male,lv23623600,2002-04-01,ecufu@pitt.edu,3
726,727,zhang,male,lv23623600,2002-04-01,npxu1@pitt.edu,3
727,728,zhang,male,lv23623600,2002-04-01,wdspe@pitt.edu,3
728,729,zhang,male,lv23623600,2002-04-01,8dzj6@pitt.edu,3
729,730,zhang,male,lv23623600,2002-04-01,gcqan@pitt.edu,3
730,731,zhang,male,lv23623600,2002-04-01,tiux5@pitt.edu,3
731,732,zhang,male,lv23623600,2002-04-01,9ftgf@pitt.edu,3
732,733,zhang,male,lv23623600,2002-04-01,u2oqg@pitt.edu,3
733,734,zhang,male,lv23623600,2002-04-01,tbllh@pitt.edu,3
734,735,zhang,male,lv23623600,2002-04-01,4ycrw@pitt.edu,3
735,736,zhang,male,lv23623600,2002-04-01,1qalg@pitt.edu,3
736,737,zhang,male,lv23623600,2002-04-01,bjsi4@pitt.edu,3
737,738,zhang,male,lv23623600,2002-04-01,e3x3v@pitt.edu,3
738,739,zhang,male,lv23623600,2002-04-01,n5cyi@pitt.edu,3
739,740,zhang,male,lv23623600,2002-04-01,p3gow@pitt.edu,3
740,741,zhang,male,lv23623600,2002-04-01,fniqq@pitt.edu,3
741,742,zhang,male,lv23623600,2002-04-01,hvfpd@pitt.edu,3
742,743,zhang,male,lv23623600,2002-04-01,fazwl@pitt.edu,3
743,744,zhang,male,lv23623600,2002-04-01,84kbb@pitt.edu,3
744,745,zhang,male,lv23623600,2002-04-01,sf88b@pitt.edu,3
745,746,zhang,male,lv23623600,2002-04-01,qnokb@pitt.edu,3
746,747,zhang,male,lv23623600,2002-04-01,xt5zl@pitt.edu,3
747,748,zhang,male,lv23623600,2002-04-01,32rv2@pitt.edu,3
748,749,zhang,male,lv23623600,2002-04-01,oeumh@pitt.edu,3
